"id","slug","sku","title","category","category_path","short_description","long_description","base_price_usd","base_price_pkr","compare_at_price_pkr","image_1","image_2","stock","is_best_seller","is_new_arrival","tags","care_instructions","shipping_info","review_count","rating","review_status"
"health-and-care-fly-and-pest-control-fly-rugs-1","health-and-care-fly-and-pest-control-fly-rugs-1","EQM-0409","Heritage Fly Rugs Edition","Health & Care","Health & Care > Fly & Pest Control > Fly Rugs","Fly Rugs engineered for dependable daily use in fly & pest control workflows. Built with premium materials to balance durability, comfort, and clean finish.","Fly Rugs engineered for dependable daily use in fly & pest control workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","79","22120","24332","/place holder/1.webp","/place holder/2.webp","35","true","false","fly-rugs|health-and-care","","","0","0","pending_feature"
"health-and-care-fly-and-pest-control-fly-rugs-2","health-and-care-fly-and-pest-control-fly-rugs-2","EQM-0410","Performance Fly Rugs Series","Health & Care","Health & Care > Fly & Pest Control > Fly Rugs","Fly Rugs engineered for dependable daily use in fly & pest control workflows. Built with premium materials to balance durability, comfort, and clean finish.","Fly Rugs engineered for dependable daily use in fly & pest control workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","139","38920","42812","/place holder/1.webp","/place holder/2.webp","45","false","false","fly-rugs|health-and-care","","","0","0","pending_feature"
"health-and-care-fly-and-pest-control-fly-rugs-3","health-and-care-fly-and-pest-control-fly-rugs-3","EQM-0411","Premier Fly Rugs Collection","Health & Care","Health & Care > Fly & Pest Control > Fly Rugs","Fly Rugs engineered for dependable daily use in fly & pest control workflows. Built with premium materials to balance durability, comfort, and clean finish.","Fly Rugs engineered for dependable daily use in fly & pest control workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","199","55720","61292","/place holder/1.webp","/place holder/2.webp","55","false","true","fly-rugs|health-and-care","","","0","0","pending_feature"
"health-and-care-fly-and-pest-control-fly-hoods-1","health-and-care-fly-and-pest-control-fly-hoods-1","EQM-0412","Heritage Fly Hoods Edition","Health & Care","Health & Care > Fly & Pest Control > Fly Hoods","Fly Hoods engineered for dependable daily use in fly & pest control workflows. Built with premium materials to balance durability, comfort, and clean finish.","Fly Hoods engineered for dependable daily use in fly & pest control workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","29","8120","8932","/place holder/1.webp","/place holder/2.webp","35","true","false","fly-hoods|health-and-care","","","0","0","pending_feature"
"health-and-care-fly-and-pest-control-fly-hoods-2","health-and-care-fly-and-pest-control-fly-hoods-2","EQM-0413","Performance Fly Hoods Series","Health & Care","Health & Care > Fly & Pest Control > Fly Hoods","Fly Hoods engineered for dependable daily use in fly & pest control workflows. Built with premium materials to balance durability, comfort, and clean finish.","Fly Hoods engineered for dependable daily use in fly & pest control workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","89.5","25060","27566","/place holder/1.webp","/place holder/2.webp","45","false","false","fly-hoods|health-and-care","","","0","0","pending_feature"
"health-and-care-fly-and-pest-control-fly-hoods-3","health-and-care-fly-and-pest-control-fly-hoods-3","EQM-0414","Premier Fly Hoods Collection","Health & Care","Health & Care > Fly & Pest Control > Fly Hoods","Fly Hoods engineered for dependable daily use in fly & pest control workflows. Built with premium materials to balance durability, comfort, and clean finish.","Fly Hoods engineered for dependable daily use in fly & pest control workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","150","42000","46200","/place holder/1.webp","/place holder/2.webp","55","false","true","fly-hoods|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-castration-instruments-castration-forceps-1","health-and-care-veterinary-instruments-castration-instruments-castration-forceps-1","EQM-0415","Heritage Castration Forceps Edition","Health & Care","Health & Care > Veterinary Instruments > Castration Instruments > Castration Forceps","Castration Forceps engineered for dependable daily use in castration instruments workflows. Built with premium materials to balance durability, comfort, and clean finish.","Castration Forceps engineered for dependable daily use in castration instruments workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","35","9800","10780","/place holder/1.webp","/place holder/2.webp","35","true","false","castration-forceps|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-castration-instruments-castration-forceps-2","health-and-care-veterinary-instruments-castration-instruments-castration-forceps-2","EQM-0416","Performance Castration Forceps Series","Health & Care","Health & Care > Veterinary Instruments > Castration Instruments > Castration Forceps","Castration Forceps engineered for dependable daily use in castration instruments workflows. Built with premium materials to balance durability, comfort, and clean finish.","Castration Forceps engineered for dependable daily use in castration instruments workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","127.5","35700","39270","/place holder/1.webp","/place holder/2.webp","45","false","false","castration-forceps|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-castration-instruments-castration-forceps-3","health-and-care-veterinary-instruments-castration-instruments-castration-forceps-3","EQM-0417","Premier Castration Forceps Collection","Health & Care","Health & Care > Veterinary Instruments > Castration Instruments > Castration Forceps","Castration Forceps engineered for dependable daily use in castration instruments workflows. Built with premium materials to balance durability, comfort, and clean finish.","Castration Forceps engineered for dependable daily use in castration instruments workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","220","61600","67760","/place holder/1.webp","/place holder/2.webp","55","false","true","castration-forceps|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-castration-instruments-burdizzo-castrators-1","health-and-care-veterinary-instruments-castration-instruments-burdizzo-castrators-1","EQM-0418","Heritage Burdizzo Castrators Edition","Health & Care","Health & Care > Veterinary Instruments > Castration Instruments > Burdizzo Castrators","Burdizzo Castrators engineered for dependable daily use in castration instruments workflows. Built with premium materials to balance durability, comfort, and clean finish.","Burdizzo Castrators engineered for dependable daily use in castration instruments workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","35","9800","10780","/place holder/1.webp","/place holder/2.webp","35","true","false","burdizzo-castrators|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-castration-instruments-burdizzo-castrators-2","health-and-care-veterinary-instruments-castration-instruments-burdizzo-castrators-2","EQM-0419","Performance Burdizzo Castrators Series","Health & Care","Health & Care > Veterinary Instruments > Castration Instruments > Burdizzo Castrators","Burdizzo Castrators engineered for dependable daily use in castration instruments workflows. Built with premium materials to balance durability, comfort, and clean finish.","Burdizzo Castrators engineered for dependable daily use in castration instruments workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","127.5","35700","39270","/place holder/1.webp","/place holder/2.webp","45","false","false","burdizzo-castrators|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-castration-instruments-burdizzo-castrators-3","health-and-care-veterinary-instruments-castration-instruments-burdizzo-castrators-3","EQM-0420","Premier Burdizzo Castrators Collection","Health & Care","Health & Care > Veterinary Instruments > Castration Instruments > Burdizzo Castrators","Burdizzo Castrators engineered for dependable daily use in castration instruments workflows. Built with premium materials to balance durability, comfort, and clean finish.","Burdizzo Castrators engineered for dependable daily use in castration instruments workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","220","61600","67760","/place holder/1.webp","/place holder/2.webp","55","false","true","burdizzo-castrators|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-castration-instruments-emasculators-1","health-and-care-veterinary-instruments-castration-instruments-emasculators-1","EQM-0421","Heritage Emasculators Edition","Health & Care","Health & Care > Veterinary Instruments > Castration Instruments > Emasculators","Emasculators engineered for dependable daily use in castration instruments workflows. Built with premium materials to balance durability, comfort, and clean finish.","Emasculators engineered for dependable daily use in castration instruments workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","35","9800","10780","/place holder/1.webp","/place holder/2.webp","35","true","false","emasculators|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-castration-instruments-emasculators-2","health-and-care-veterinary-instruments-castration-instruments-emasculators-2","EQM-0422","Performance Emasculators Series","Health & Care","Health & Care > Veterinary Instruments > Castration Instruments > Emasculators","Emasculators engineered for dependable daily use in castration instruments workflows. Built with premium materials to balance durability, comfort, and clean finish.","Emasculators engineered for dependable daily use in castration instruments workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","127.5","35700","39270","/place holder/1.webp","/place holder/2.webp","45","false","false","emasculators|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-castration-instruments-emasculators-3","health-and-care-veterinary-instruments-castration-instruments-emasculators-3","EQM-0423","Premier Emasculators Collection","Health & Care","Health & Care > Veterinary Instruments > Castration Instruments > Emasculators","Emasculators engineered for dependable daily use in castration instruments workflows. Built with premium materials to balance durability, comfort, and clean finish.","Emasculators engineered for dependable daily use in castration instruments workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","220","61600","67760","/place holder/1.webp","/place holder/2.webp","55","false","true","emasculators|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-balling-guns-stainless-balling-guns-1","health-and-care-veterinary-instruments-balling-guns-stainless-balling-guns-1","EQM-0424","Heritage Stainless Balling Guns Edition","Health & Care","Health & Care > Veterinary Instruments > Balling Guns > Stainless Balling Guns","Stainless Balling Guns engineered for dependable daily use in balling guns workflows. Built with premium materials to balance durability, comfort, and clean finish.","Stainless Balling Guns engineered for dependable daily use in balling guns workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","35","9800","10780","/place holder/1.webp","/place holder/2.webp","35","true","false","stainless-balling-guns|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-balling-guns-stainless-balling-guns-2","health-and-care-veterinary-instruments-balling-guns-stainless-balling-guns-2","EQM-0425","Performance Stainless Balling Guns Series","Health & Care","Health & Care > Veterinary Instruments > Balling Guns > Stainless Balling Guns","Stainless Balling Guns engineered for dependable daily use in balling guns workflows. Built with premium materials to balance durability, comfort, and clean finish.","Stainless Balling Guns engineered for dependable daily use in balling guns workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","127.5","35700","39270","/place holder/1.webp","/place holder/2.webp","45","false","false","stainless-balling-guns|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-balling-guns-stainless-balling-guns-3","health-and-care-veterinary-instruments-balling-guns-stainless-balling-guns-3","EQM-0426","Premier Stainless Balling Guns Collection","Health & Care","Health & Care > Veterinary Instruments > Balling Guns > Stainless Balling Guns","Stainless Balling Guns engineered for dependable daily use in balling guns workflows. Built with premium materials to balance durability, comfort, and clean finish.","Stainless Balling Guns engineered for dependable daily use in balling guns workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","220","61600","67760","/place holder/1.webp","/place holder/2.webp","55","false","true","stainless-balling-guns|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-balling-guns-plastic-balling-guns-1","health-and-care-veterinary-instruments-balling-guns-plastic-balling-guns-1","EQM-0427","Heritage Plastic Balling Guns Edition","Health & Care","Health & Care > Veterinary Instruments > Balling Guns > Plastic Balling Guns","Plastic Balling Guns engineered for dependable daily use in balling guns workflows. Built with premium materials to balance durability, comfort, and clean finish.","Plastic Balling Guns engineered for dependable daily use in balling guns workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","35","9800","10780","/place holder/1.webp","/place holder/2.webp","35","true","false","plastic-balling-guns|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-balling-guns-plastic-balling-guns-2","health-and-care-veterinary-instruments-balling-guns-plastic-balling-guns-2","EQM-0428","Performance Plastic Balling Guns Series","Health & Care","Health & Care > Veterinary Instruments > Balling Guns > Plastic Balling Guns","Plastic Balling Guns engineered for dependable daily use in balling guns workflows. Built with premium materials to balance durability, comfort, and clean finish.","Plastic Balling Guns engineered for dependable daily use in balling guns workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","127.5","35700","39270","/place holder/1.webp","/place holder/2.webp","45","false","false","plastic-balling-guns|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-balling-guns-plastic-balling-guns-3","health-and-care-veterinary-instruments-balling-guns-plastic-balling-guns-3","EQM-0429","Premier Plastic Balling Guns Collection","Health & Care","Health & Care > Veterinary Instruments > Balling Guns > Plastic Balling Guns","Plastic Balling Guns engineered for dependable daily use in balling guns workflows. Built with premium materials to balance durability, comfort, and clean finish.","Plastic Balling Guns engineered for dependable daily use in balling guns workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","220","61600","67760","/place holder/1.webp","/place holder/2.webp","55","false","true","plastic-balling-guns|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-restraining-equipment-nose-tongs-1","health-and-care-veterinary-instruments-restraining-equipment-nose-tongs-1","EQM-0430","Heritage Nose Tongs Edition","Health & Care","Health & Care > Veterinary Instruments > Restraining Equipment > Nose Tongs","Nose Tongs engineered for dependable daily use in restraining equipment workflows. Built with premium materials to balance durability, comfort, and clean finish.","Nose Tongs engineered for dependable daily use in restraining equipment workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","35","9800","10780","/place holder/1.webp","/place holder/2.webp","35","true","false","nose-tongs|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-restraining-equipment-nose-tongs-2","health-and-care-veterinary-instruments-restraining-equipment-nose-tongs-2","EQM-0431","Performance Nose Tongs Series","Health & Care","Health & Care > Veterinary Instruments > Restraining Equipment > Nose Tongs","Nose Tongs engineered for dependable daily use in restraining equipment workflows. Built with premium materials to balance durability, comfort, and clean finish.","Nose Tongs engineered for dependable daily use in restraining equipment workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","127.5","35700","39270","/place holder/1.webp","/place holder/2.webp","45","false","false","nose-tongs|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-restraining-equipment-nose-tongs-3","health-and-care-veterinary-instruments-restraining-equipment-nose-tongs-3","EQM-0432","Premier Nose Tongs Collection","Health & Care","Health & Care > Veterinary Instruments > Restraining Equipment > Nose Tongs","Nose Tongs engineered for dependable daily use in restraining equipment workflows. Built with premium materials to balance durability, comfort, and clean finish.","Nose Tongs engineered for dependable daily use in restraining equipment workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","220","61600","67760","/place holder/1.webp","/place holder/2.webp","55","false","true","nose-tongs|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-restraining-equipment-bull-holders-1","health-and-care-veterinary-instruments-restraining-equipment-bull-holders-1","EQM-0433","Heritage Bull Holders Edition","Health & Care","Health & Care > Veterinary Instruments > Restraining Equipment > Bull Holders","Bull Holders engineered for dependable daily use in restraining equipment workflows. Built with premium materials to balance durability, comfort, and clean finish.","Bull Holders engineered for dependable daily use in restraining equipment workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","35","9800","10780","/place holder/1.webp","/place holder/2.webp","35","true","false","bull-holders|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-restraining-equipment-bull-holders-2","health-and-care-veterinary-instruments-restraining-equipment-bull-holders-2","EQM-0434","Performance Bull Holders Series","Health & Care","Health & Care > Veterinary Instruments > Restraining Equipment > Bull Holders","Bull Holders engineered for dependable daily use in restraining equipment workflows. Built with premium materials to balance durability, comfort, and clean finish.","Bull Holders engineered for dependable daily use in restraining equipment workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","127.5","35700","39270","/place holder/1.webp","/place holder/2.webp","45","false","false","bull-holders|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-restraining-equipment-bull-holders-3","health-and-care-veterinary-instruments-restraining-equipment-bull-holders-3","EQM-0435","Premier Bull Holders Collection","Health & Care","Health & Care > Veterinary Instruments > Restraining Equipment > Bull Holders","Bull Holders engineered for dependable daily use in restraining equipment workflows. Built with premium materials to balance durability, comfort, and clean finish.","Bull Holders engineered for dependable daily use in restraining equipment workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","220","61600","67760","/place holder/1.webp","/place holder/2.webp","55","false","true","bull-holders|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-restraining-equipment-animal-restraining-tools-1","health-and-care-veterinary-instruments-restraining-equipment-animal-restraining-tools-1","EQM-0436","Heritage Animal Restraining Tools Edition","Health & Care","Health & Care > Veterinary Instruments > Restraining Equipment > Animal Restraining Tools","Animal Restraining Tools engineered for dependable daily use in restraining equipment workflows. Built with premium materials to balance durability, comfort, and clean finish.","Animal Restraining Tools engineered for dependable daily use in restraining equipment workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","35","9800","10780","/place holder/1.webp","/place holder/2.webp","35","true","false","animal-restraining-tools|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-restraining-equipment-animal-restraining-tools-2","health-and-care-veterinary-instruments-restraining-equipment-animal-restraining-tools-2","EQM-0437","Performance Animal Restraining Tools Series","Health & Care","Health & Care > Veterinary Instruments > Restraining Equipment > Animal Restraining Tools","Animal Restraining Tools engineered for dependable daily use in restraining equipment workflows. Built with premium materials to balance durability, comfort, and clean finish.","Animal Restraining Tools engineered for dependable daily use in restraining equipment workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","127.5","35700","39270","/place holder/1.webp","/place holder/2.webp","45","false","false","animal-restraining-tools|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-restraining-equipment-animal-restraining-tools-3","health-and-care-veterinary-instruments-restraining-equipment-animal-restraining-tools-3","EQM-0438","Premier Animal Restraining Tools Collection","Health & Care","Health & Care > Veterinary Instruments > Restraining Equipment > Animal Restraining Tools","Animal Restraining Tools engineered for dependable daily use in restraining equipment workflows. Built with premium materials to balance durability, comfort, and clean finish.","Animal Restraining Tools engineered for dependable daily use in restraining equipment workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","220","61600","67760","/place holder/1.webp","/place holder/2.webp","55","false","true","animal-restraining-tools|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-hoof-and-claw-tools-hoof-knives-vet-grade-1","health-and-care-veterinary-instruments-hoof-and-claw-tools-hoof-knives-vet-grade-1","EQM-0439","Heritage Hoof Knives (Vet Grade) Edition","Health & Care","Health & Care > Veterinary Instruments > Hoof & Claw Tools > Hoof Knives (Vet Grade)","Hoof Knives (Vet Grade) engineered for dependable daily use in hoof & claw tools workflows. Built with premium materials to balance durability, comfort, and clean finish.","Hoof Knives (Vet Grade) engineered for dependable daily use in hoof & claw tools workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","35","9800","10780","/place holder/1.webp","/place holder/2.webp","35","true","false","hoof-knives-vet-grade|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-hoof-and-claw-tools-hoof-knives-vet-grade-2","health-and-care-veterinary-instruments-hoof-and-claw-tools-hoof-knives-vet-grade-2","EQM-0440","Performance Hoof Knives (Vet Grade) Series","Health & Care","Health & Care > Veterinary Instruments > Hoof & Claw Tools > Hoof Knives (Vet Grade)","Hoof Knives (Vet Grade) engineered for dependable daily use in hoof & claw tools workflows. Built with premium materials to balance durability, comfort, and clean finish.","Hoof Knives (Vet Grade) engineered for dependable daily use in hoof & claw tools workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","127.5","35700","39270","/place holder/1.webp","/place holder/2.webp","45","false","false","hoof-knives-vet-grade|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-hoof-and-claw-tools-hoof-knives-vet-grade-3","health-and-care-veterinary-instruments-hoof-and-claw-tools-hoof-knives-vet-grade-3","EQM-0441","Premier Hoof Knives (Vet Grade) Collection","Health & Care","Health & Care > Veterinary Instruments > Hoof & Claw Tools > Hoof Knives (Vet Grade)","Hoof Knives (Vet Grade) engineered for dependable daily use in hoof & claw tools workflows. Built with premium materials to balance durability, comfort, and clean finish.","Hoof Knives (Vet Grade) engineered for dependable daily use in hoof & claw tools workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","220","61600","67760","/place holder/1.webp","/place holder/2.webp","55","false","true","hoof-knives-vet-grade|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-hoof-and-claw-tools-hoof-testers-1","health-and-care-veterinary-instruments-hoof-and-claw-tools-hoof-testers-1","EQM-0442","Heritage Hoof Testers Edition","Health & Care","Health & Care > Veterinary Instruments > Hoof & Claw Tools > Hoof Testers","Hoof Testers engineered for dependable daily use in hoof & claw tools workflows. Built with premium materials to balance durability, comfort, and clean finish.","Hoof Testers engineered for dependable daily use in hoof & claw tools workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","35","9800","10780","/place holder/1.webp","/place holder/2.webp","35","true","false","hoof-testers|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-hoof-and-claw-tools-hoof-testers-2","health-and-care-veterinary-instruments-hoof-and-claw-tools-hoof-testers-2","EQM-0443","Performance Hoof Testers Series","Health & Care","Health & Care > Veterinary Instruments > Hoof & Claw Tools > Hoof Testers","Hoof Testers engineered for dependable daily use in hoof & claw tools workflows. Built with premium materials to balance durability, comfort, and clean finish.","Hoof Testers engineered for dependable daily use in hoof & claw tools workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","127.5","35700","39270","/place holder/1.webp","/place holder/2.webp","45","false","false","hoof-testers|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-hoof-and-claw-tools-hoof-testers-3","health-and-care-veterinary-instruments-hoof-and-claw-tools-hoof-testers-3","EQM-0444","Premier Hoof Testers Collection","Health & Care","Health & Care > Veterinary Instruments > Hoof & Claw Tools > Hoof Testers","Hoof Testers engineered for dependable daily use in hoof & claw tools workflows. Built with premium materials to balance durability, comfort, and clean finish.","Hoof Testers engineered for dependable daily use in hoof & claw tools workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","220","61600","67760","/place holder/1.webp","/place holder/2.webp","55","false","true","hoof-testers|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-hoof-and-claw-tools-claw-cutters-1","health-and-care-veterinary-instruments-hoof-and-claw-tools-claw-cutters-1","EQM-0445","Heritage Claw Cutters Edition","Health & Care","Health & Care > Veterinary Instruments > Hoof & Claw Tools > Claw Cutters","Claw Cutters engineered for dependable daily use in hoof & claw tools workflows. Built with premium materials to balance durability, comfort, and clean finish.","Claw Cutters engineered for dependable daily use in hoof & claw tools workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","35","9800","10780","/place holder/1.webp","/place holder/2.webp","35","true","false","claw-cutters|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-hoof-and-claw-tools-claw-cutters-2","health-and-care-veterinary-instruments-hoof-and-claw-tools-claw-cutters-2","EQM-0446","Performance Claw Cutters Series","Health & Care","Health & Care > Veterinary Instruments > Hoof & Claw Tools > Claw Cutters","Claw Cutters engineered for dependable daily use in hoof & claw tools workflows. Built with premium materials to balance durability, comfort, and clean finish.","Claw Cutters engineered for dependable daily use in hoof & claw tools workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","127.5","35700","39270","/place holder/1.webp","/place holder/2.webp","45","false","false","claw-cutters|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-hoof-and-claw-tools-claw-cutters-3","health-and-care-veterinary-instruments-hoof-and-claw-tools-claw-cutters-3","EQM-0447","Premier Claw Cutters Collection","Health & Care","Health & Care > Veterinary Instruments > Hoof & Claw Tools > Claw Cutters","Claw Cutters engineered for dependable daily use in hoof & claw tools workflows. Built with premium materials to balance durability, comfort, and clean finish.","Claw Cutters engineered for dependable daily use in hoof & claw tools workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","220","61600","67760","/place holder/1.webp","/place holder/2.webp","55","false","true","claw-cutters|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-ear-tagging-instruments-ear-tag-applicators-1","health-and-care-veterinary-instruments-ear-tagging-instruments-ear-tag-applicators-1","EQM-0448","Heritage Ear Tag Applicators Edition","Health & Care","Health & Care > Veterinary Instruments > Ear Tagging Instruments > Ear Tag Applicators","Ear Tag Applicators engineered for dependable daily use in ear tagging instruments workflows. Built with premium materials to balance durability, comfort, and clean finish.","Ear Tag Applicators engineered for dependable daily use in ear tagging instruments workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","35","9800","10780","/place holder/1.webp","/place holder/2.webp","35","true","false","ear-tag-applicators|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-ear-tagging-instruments-ear-tag-applicators-2","health-and-care-veterinary-instruments-ear-tagging-instruments-ear-tag-applicators-2","EQM-0449","Performance Ear Tag Applicators Series","Health & Care","Health & Care > Veterinary Instruments > Ear Tagging Instruments > Ear Tag Applicators","Ear Tag Applicators engineered for dependable daily use in ear tagging instruments workflows. Built with premium materials to balance durability, comfort, and clean finish.","Ear Tag Applicators engineered for dependable daily use in ear tagging instruments workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","127.5","35700","39270","/place holder/1.webp","/place holder/2.webp","45","false","false","ear-tag-applicators|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-ear-tagging-instruments-ear-tag-applicators-3","health-and-care-veterinary-instruments-ear-tagging-instruments-ear-tag-applicators-3","EQM-0450","Premier Ear Tag Applicators Collection","Health & Care","Health & Care > Veterinary Instruments > Ear Tagging Instruments > Ear Tag Applicators","Ear Tag Applicators engineered for dependable daily use in ear tagging instruments workflows. Built with premium materials to balance durability, comfort, and clean finish.","Ear Tag Applicators engineered for dependable daily use in ear tagging instruments workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","220","61600","67760","/place holder/1.webp","/place holder/2.webp","55","false","true","ear-tag-applicators|health-and-care","","","0","0","pending_feature"
"health-and-care-veterinary-instruments-ear-tagging-instruments-ear-tag-removal-tools-1","health-and-care-veterinary-instruments-ear-tagging-instruments-ear-tag-removal-tools-1","EQM-0451","Heritage Ear Tag Removal Tools Edition","Health & Care","Health & Care > Veterinary Instruments > Ear Tagging Instruments > Ear Tag Removal Tools","Ear Tag Removal Tools engineered for dependable daily use in ear tagging instruments workflows. Built with premium materials to balance durability, comfort, and clean finish.","Ear Tag Removal Tools engineered for dependable daily use in ear tagging instruments workflows. Built with premium materials to balance durability, comfort, and clean finish. This product is designed for consistent performance and professional presentation.","35","9800","10780","/place holder/1.webp","/place holder/2.webp","35","true","false","ear-tag-removal-tools|health-and-care","","","0","0","pending_feature"
